age,gender,education_level,employment_status,monthly_income_usd,monthly_expenses_usd,savings_usd,loan_interest_rate_pct
34,1,1,1,5904.7,3471.33,181771.97,25.79
25,1,0,3,4968.98,2110.17,181362.29,16.41
69,1,2,0,3528.7,2626.28,78420.12,9.67
53,0,2,0,6616.05,3651.33,140357.0,14.69
36,0,0,0,4360.72,1700.0,81264.48,17.99
40,1,2,0,2731.35,2227.31,26716.59,23.5
32,1,2,1,1993.62,689.1,194519.89,22.43
32,0,0,0,3516.01,1973.92,411574.56,4.89
67,0,0,0,500.0,343.58,26497.71,22.24
33,1,1,0,4549.02,3907.17,287395.82,8.83
58,1,0,1,4573.04,1618.35,81459.86,25.36
53,2,2,0,1410.1,471.04,137567.45,16.77
45,1,2,0,4857.57,1637.9,424099.27,28.33
29,1,2,0,554.17,255.88,51416.36,13.58
27,1,0,0,5517.3,3450.29,625834.6,28.17
50,0,0,2,7839.2,5626.28,914282.94,26.97
60,1,3,0,1453.5,1246.97,92756.46,15.26
26,1,2,1,1756.52,978.63,68813.13,17.96
50,1,0,0,4430.62,2295.65,480789.58,21.87
69,1,0,3,5296.98,4213.56,242902.42,23.49
54,1,2,0,3681.79,2390.64,371764.15,26.7
30,1,2,0,7198.82,4294.21,701883.3,16.66
50,0,2,0,4974.87,3812.85,125033.99,17.87
18,0,1,0,500.0,348.51,43418.93,23.19
60,1,1,2,1695.53,1033.64,103988.29,8.33
61,0,1,3,4126.28,2393.75,39143.32,15.55
69,0,1,0,6908.37,5968.76,253243.24,20.13
33,1,2,2,6013.33,3311.04,187183.98,18.61
34,0,1,1,6136.25,3908.39,12633.82,7.6
39,1,2,0,1663.94,1257.7,154184.64,7.12
24,1,0,0,2712.4,1072.11,4669.33,24.68
40,1,2,0,3788.54,2693.07,284578.7,25.63
63,1,0,0,3705.98,1255.44,246468.11,27.19
50,0,1,1,5828.53,4017.12,113034.57,20.19
57,1,0,0,5442.5,2895.67,33838.2,26.89
24,1,1,1,2437.88,1806.11,96019.71,24.23
29,1,1,1,2912.09,1782.15,251146.48,4.68
35,2,4,0,2118.81,1641.64,142078.4,25.47
34,1,2,1,4396.53,3365.44,492990.49,25.91
57,1,2,0,4584.86,3471.96,471139.03,22.34
26,1,0,0,7549.27,4355.54,718721.42,19.33
35,0,1,2,500.0,446.62,17370.91,13.89
68,1,2,2,500.0,382.4,2517.87,6.67
26,1,1,3,5523.48,3282.81,136907.36,16.91
61,0,0,0,500.0,265.44,42070.44,13.22
46,1,0,1,1194.41,496.5,16008.36,3.26
64,0,3,0,1018.97,888.36,38431.96,28.31
40,0,4,3,2712.87,968.85,37015.54,25.9
65,0,0,2,710.33,546.83,27098.34,12.92
30,0,0,0,5348.87,3384.37,288067.38,22.75
50,0,0,3,7790.06,5394.83,340811.36,5.1
51,1,0,0,3735.13,2643.54,72773.83,13.98
55,1,1,0,5342.83,3653.57,100957.26,27.9
41,1,1,0,4278.61,1757.06,511903.51,23.59
63,1,2,0,4329.65,2995.46,159564.59,3.87
50,1,2,0,2697.78,2425.8,290677.07,7.51
31,2,2,3,4486.02,3393.67,191298.03,8.02
25,1,2,0,4875.29,1939.16,133654.29,10.1
68,0,0,1,6625.46,2461.57,282632.59,28.69
34,1,1,0,3628.78,2781.06,219198.89,23.65
35,0,2,2,4199.28,2618.7,418854.7,5.82
56,1,2,1,4130.17,1787.03,468832.29,22.86
59,0,1,0,2253.84,1751.9,192341.76,18.61
67,1,0,0,1819.47,1346.24,72988.25,19.84
28,0,1,0,3690.1,2736.19,321742.2,22.68
61,1,2,1,500.0,383.34,21029.26,26.82
25,2,2,0,1847.35,594.78,72414.17,3.82
42,0,0,0,2668.74,2171.81,108160.59,29.68
40,1,2,2,3341.81,1698.39,16774.11,21.75
31,1,1,1,5030.5,4262.48,561962.25,15.97
60,0,1,1,7040.37,5521.77,468980.19,28.19
59,1,4,1,3811.09,2555.87,272719.73,5.61
54,0,2,0,6401.99,3902.35,739113.31,4.67
24,1,2,1,3865.29,1354.29,324896.98,27.05
36,1,2,1,500.0,256.86,48057.23,12.9
31,1,2,0,9590.56,7652.8,515412.96,20.58
25,0,0,0,4518.37,2309.42,198285.95,15.22
55,1,0,0,846.93,571.59,57318.56,13.09
30,1,0,0,3166.81,1389.31,367872.33,23.92
42,1,1,0,2795.8,875.42,115467.35,15.03
57,0,0,0,4180.5,3296.48,10483.3,6.24
63,1,0,1,5768.43,2919.24,381457.74,26.85
37,0,4,0,3823.55,2070.28,29322.11,12.69
60,1,2,0,3390.54,1129.11,155064.24,7.85
52,0,1,2,4657.08,3992.5,447490.43,17.09
57,0,2,0,5489.6,4313.77,658467.73,27.23
33,0,1,2,2905.78,2064.71,272419.34,12.25
51,1,1,1,2562.47,2212.12,302158.42,24.04
48,0,0,1,1861.45,1291.49,134173.17,21.06
28,0,2,0,3651.36,2853.97,265406.84,10.73
40,0,3,0,2592.6,1788.85,51929.63,9.13
57,1,2,1,1467.39,1240.34,56042.89,15.58
54,0,0,0,3234.78,2342.39,53476.46,18.36
61,0,2,1,6767.25,5699.59,792419.3,22.32
47,0,2,1,4488.38,1785.07,460883.33,24.24
29,0,0,0,4840.37,2749.84,502878.01,10.24
33,0,4,0,6672.14,2022.32,63541.75,21.83
50,1,2,3,2667.92,809.1,291370.93,23.45
23,1,1,2,2176.75,1366.56,156353.72,21.32
51,0,0,0,1980.63,1271.34,140008.25,13.97
49,0,3,0,4127.07,1494.56,223418.32,17.62
52,0,2,0,5681.73,1944.47,641739.16,5.12
36,2,0,0,5614.65,3316.5,357144.37,21.5
40,0,0,1,1075.64,750.07,63022.01,8.9
30,0,2,0,3634.04,1219.9,196790.4,17.74
31,0,1,1,6243.88,2441.01,200714.72,11.61
62,1,0,0,3228.53,1077.03,285321.44,8.73
44,0,2,0,4770.73,2322.38,312256.87,15.64
51,1,2,2,2459.72,1978.77,21579.38,8.33
41,1,0,0,4812.31,4084.36,230312.71,16.18
67,0,3,0,5819.3,1768.77,267752.44,26.15
31,0,2,0,6177.5,1991.49,555706.42,24.97
21,0,0,0,6059.83,3511.25,82593.17,11.08
21,0,2,0,3653.47,2552.4,248456.68,26.32
21,1,0,1,1359.02,659.33,98170.16,29.91
27,1,2,0,2845.89,2534.23,33244.72,27.23
60,1,1,2,3534.57,2817.07,362568.18,28.99
48,1,0,0,1319.8,532.28,64761.54,8.3
35,1,0,0,4561.47,3037.88,173151.76,23.91
31,1,2,0,5924.4,4252.95,93005.63,13.96
55,1,2,0,3538.33,2026.39,285273.79,29.43
62,2,2,1,2418.81,1577.68,94874.92,4.8
35,0,1,0,6575.12,5144.36,89010.76,16.75
42,1,4,0,5596.82,3471.04,671163.48,13.07
48,1,2,2,4354.32,3230.08,434760.84,21.92
63,2,3,1,8062.12,4639.89,938815.53,27.02
24,0,0,1,9250.09,5327.18,582935.61,20.12
52,0,1,1,5320.62,2173.9,166182.51,25.5
55,0,0,0,3982.2,1751.22,258555.85,19.64
34,1,1,0,5835.21,4242.13,351255.98,28.41
53,0,0,0,3931.54,3003.26,32258.38,22.71
29,0,1,0,8684.81,5423.04,597791.1,22.15
45,0,0,1,2854.24,1898.26,107133.81,26.87
60,1,0,0,5542.54,2300.17,591593.85,25.92
30,1,1,2,1938.33,855.6,160603.41,5.62
40,1,2,0,6201.13,4523.05,525861.36,7.07
38,0,1,3,6621.39,4235.45,455286.64,17.11
41,0,2,1,1503.77,1250.01,109871.14,9.8
25,1,2,0,6024.66,5318.04,91353.55,29.75
59,0,2,1,3851.04,2593.16,366117.6,8.47
43,1,2,0,5948.87,3356.16,492697.71,11.3
19,1,2,0,1075.87,624.98,80240.31,3.67
23,0,4,0,4926.33,1516.14,46237.49,26.3
45,0,0,0,2742.75,1468.27,78577.59,10.16
65,0,0,0,500.0,220.52,15406.03,20.44
29,0,0,1,5906.1,3991.97,412176.62,29.46
54,0,0,0,500.0,448.68,22430.36,28.89
36,0,1,0,500.0,405.84,3169.9,22.71
53,1,1,0,3555.56,2927.17,220279.21,22.78
63,0,2,1,6218.94,5329.02,506465.53,14.25
42,0,0,3,500.0,233.35,17407.0,4.84
33,0,2,0,3062.47,1182.21,287131.53,5.77
47,0,2,3,4013.01,2139.43,84657.22,22.63
67,1,2,0,968.04,802.43,11683.91,18.13
25,1,2,0,4324.99,1501.17,482084.6,24.95
40,1,0,0,5474.49,4764.47,127612.64,17.51
68,2,4,0,4633.97,1740.29,204200.54,27.74
66,0,1,3,4267.28,3099.56,327158.12,26.95
20,0,2,0,4091.19,1637.21,263848.41,14.43
33,1,1,1,4179.47,3200.38,225827.96,20.09
33,1,4,0,3948.98,1454.08,275481.8,27.13
43,0,2,0,5089.14,3985.63,505690.95,18.7
48,1,2,0,4661.59,1877.79,172321.15,24.04
39,1,0,2,4198.39,2543.18,186075.69,24.28
49,1,0,3,4866.81,1992.35,536337.81,9.23
60,0,2,2,4627.51,2665.43,125928.56,12.49
37,1,4,0,3983.34,2925.13,13917.8,9.03
26,0,2,1,4320.64,3082.11,478948.15,29.1
22,1,1,2,5210.78,4608.17,399870.95,23.03
68,1,2,0,4424.19,1510.74,32333.99,15.79
61,1,1,0,4788.13,1882.78,40512.8,11.08
48,0,0,0,3364.27,2414.94,149737.04,21.51
38,0,1,0,1632.44,1205.74,56897.29,8.05
20,1,4,0,7782.22,3118.11,513868.0,19.64
24,1,2,2,6999.81,3606.78,191466.23,27.3
35,1,0,3,5435.35,3763.02,551798.69,8.43
18,0,2,0,3875.91,2166.1,411004.79,11.07
59,1,0,0,4259.67,2915.37,234033.44,24.56
25,1,2,0,3499.39,1299.82,255913.79,24.56
51,0,0,0,3624.47,3144.3,238753.78,14.23
28,0,0,1,4654.51,3957.95,332641.03,3.73
41,1,2,0,3844.24,2496.02,165026.58,26.08
40,0,0,1,3828.19,1801.81,376025.7,3.22
48,1,2,0,1192.17,914.12,77357.29,25.88
32,1,2,0,9382.3,4988.47,28553.71,13.28
54,0,2,1,5975.02,3683.84,504876.3,9.74
29,0,0,3,2218.78,1424.18,23186.75,17.66
64,1,1,0,1099.09,686.16,45161.32,7.78
68,0,0,0,1644.72,663.82,133020.04,25.53
48,0,0,0,4549.66,1929.63,419592.92,7.33
62,0,1,1,5891.22,4050.29,627057.35,9.17
20,0,0,0,6288.08,3230.7,489750.57,25.65
22,2,2,1,5227.65,4250.24,31963.63,10.36
25,1,0,1,8160.85,4725.79,650593.69,14.4
67,0,1,1,2611.73,985.82,156982.91,3.08
65,1,2,0,6145.21,4675.04,145601.94,10.5
21,1,0,1,4291.67,1403.89,90425.98,12.52
58,0,3,1,500.0,208.72,13095.49,7.56
40,1,0,0,761.79,583.74,87873.45,8.95
57,1,0,0,2980.03,1038.1,85850.58,4.26
22,1,0,2,6516.42,3589.51,282150.78,5.03
46,0,3,3,4236.65,3669.67,209026.93,28.36
49,1,4,0,3190.72,1629.42,32092.28,22.51
46,0,2,0,2664.78,1487.87,257219.7,8.76
44,0,0,0,2141.7,1480.71,218937.8,19.14
48,1,0,1,5398.11,3333.76,434089.44,12.84
41,1,0,0,4922.73,3878.45,350072.11,6.55
42,0,2,2,4919.27,1963.66,228902.89,9.46
57,0,0,0,4008.34,2173.87,438704.43,13.85
26,0,2,0,6003.03,4753.93,44920.17,24.67
65,1,0,0,2665.79,1437.97,9106.4,6.36
33,1,3,2,3345.96,1713.78,347788.16,4.29
58,0,0,0,1923.74,1516.68,145530.33,26.77
55,0,0,3,4483.41,3959.24,130353.64,18.46
60,1,1,2,5537.93,4615.75,66030.95,8.68
59,0,0,2,4284.98,2324.45,32848.33,16.06
33,0,1,0,3596.89,1278.56,418103.51,27.16
61,0,0,1,2609.49,1090.66,123856.9,8.1
58,0,1,0,3443.61,2527.43,409245.37,26.85
60,0,0,0,4438.33,3826.65,207215.33,24.57
34,0,4,1,5726.46,3079.84,520508.47,23.54
51,1,2,0,4551.83,3072.42,437694.61,6.29
32,1,2,0,4947.42,3562.21,229867.05,3.98
60,0,3,0,7203.49,2293.48,309922.95,14.91
21,0,0,3,2192.31,718.87,41013.45,9.36
22,0,3,0,4670.39,1585.29,484591.45,20.14
24,0,2,0,5994.63,2466.95,61215.77,8.21
42,1,2,0,3741.57,2617.07,44192.17,5.86
33,1,0,0,2930.66,2331.12,141542.12,28.49
42,1,4,2,3717.89,1383.65,187773.78,18.37
64,1,0,3,2563.64,1836.13,79735.99,24.76
60,1,0,0,3345.37,1182.35,146137.03,14.32
24,1,3,3,2915.94,1598.03,186817.16,20.58
26,0,1,0,6517.18,3852.42,654565.93,6.04
49,0,2,1,3370.09,1921.82,72353.8,20.42
54,0,2,0,2172.66,1601.09,146847.13,17.0
28,0,0,0,3158.97,2353.47,322217.71,13.77
53,0,0,0,2204.42,1167.83,167251.08,5.41
39,2,1,0,6597.54,3065.69,628163.93,6.62
53,1,2,0,3108.75,1318.92,303635.68,6.0
59,0,0,0,817.94,315.58,56207.06,5.64
30,0,0,0,7237.79,4929.06,576222.89,24.55
60,0,1,0,561.68,254.95,34198.81,16.93
68,1,1,0,5796.7,4688.26,675229.56,23.2
67,0,1,1,7259.28,3216.12,433860.7,3.07
18,0,2,0,3353.56,2292.87,105697.17,16.02
56,0,2,0,1391.49,1130.35,77668.71,18.08
24,0,1,0,878.13,372.34,31213.95,7.9
32,0,0,3,2483.23,2162.54,260623.71,3.46
38,1,0,0,4850.46,2249.37,538940.88,20.87
25,1,0,0,2720.26,2249.92,195165.07,7.48
54,1,0,1,4422.09,1562.39,346346.68,10.75
19,0,2,0,3355.51,2835.8,275118.47,22.03
47,0,1,0,4623.89,1768.72,198810.77,26.33
33,1,2,0,2683.55,2404.61,299323.35,15.46
56,0,0,0,2344.71,1157.12,5382.76,16.65
32,1,0,1,7226.86,5030.84,842068.57,10.9
65,0,1,0,7855.81,2836.51,671446.57,27.94
30,1,0,2,4197.22,1946.07,480334.52,17.8
29,0,0,0,8043.74,4443.8,121253.42,29.04
55,1,2,0,5990.22,4259.2,232038.99,15.89
18,0,0,3,5508.13,3119.26,99970.65,17.2
32,1,1,0,6962.27,4425.59,598276.02,7.84
33,0,2,0,2594.98,990.09,115545.57,7.01
58,1,0,1,1939.71,1577.92,101675.77,4.36
34,0,3,0,2998.65,1067.15,335161.13,7.89
64,1,1,3,2815.6,1080.25,89828.75,4.5
43,1,1,0,2572.69,1802.05,164398.74,5.5
26,0,2,1,5425.72,3341.46,444230.55,13.99
66,2,2,1,2216.08,1663.26,101907.1,13.07
30,1,1,0,3700.8,2346.91,335948.27,7.79
27,0,2,1,4747.73,2137.16,378928.12,11.37
45,1,3,0,4617.14,3144.22,408338.17,26.18
45,1,1,0,6513.91,5209.62,169389.25,9.93
25,1,0,0,1303.6,968.84,76338.31,27.62
59,1,0,0,7202.18,5328.62,292301.03,8.09
26,1,2,1,3411.19,2348.58,4592.96,4.22
29,0,2,0,500.0,443.99,13322.39,17.46
47,1,0,1,2511.86,1257.48,291742.13,10.84
61,0,2,0,1481.04,557.86,107751.72,23.16
61,0,0,0,2717.3,1071.59,221662.19,22.8
68,1,0,2,2009.23,1085.54,134371.88,11.01
63,0,2,0,4398.46,2660.58,459040.15,18.19
21,0,1,3,4806.22,2172.96,576218.93,3.07
23,0,2,3,5281.49,2773.49,47712.07,17.82
44,1,0,0,5956.53,4404.91,69182.39,5.17
52,1,1,0,3802.75,1766.59,441244.39,26.57
65,0,0,0,3817.45,1787.08,209582.71,21.32
65,1,1,0,5276.4,1986.55,594269.75,10.54
63,0,1,0,3841.05,1880.58,5508.88,25.2
29,2,2,0,5445.71,4188.98,503837.96,5.8
69,1,0,0,5501.9,4615.92,169663.7,14.83
52,1,2,3,2436.27,1985.13,128793.66,19.98
23,1,0,0,7080.16,5590.62,550997.89,13.32
30,0,3,0,1097.36,593.7,81479.1,15.76
37,1,1,0,6000.13,2108.7,92171.08,25.85
22,0,0,0,8380.64,3622.84,743238.25,26.61
31,0,0,0,1572.58,1344.57,3061.43,14.75
41,0,0,0,4744.32,3454.5,504265.1,7.68
23,1,3,1,2203.23,1105.08,91568.13,27.73
62,0,0,2,5999.43,3372.9,617836.86,17.56
18,1,2,3,6144.49,4936.85,378087.09,22.85
38,1,0,0,3580.72,2918.75,318422.2,15.27
63,1,0,0,2762.24,1570.45,258738.11,22.93
45,0,1,0,500.0,170.45,31350.91,18.21
68,0,2,3,7377.83,5592.58,206045.44,17.43
66,0,3,0,4686.33,2237.72,188303.41,13.2
41,0,1,0,5291.39,3634.67,633087.66,11.36
62,1,1,0,4788.17,3686.11,563128.77,20.73
66,1,0,1,5513.26,4892.13,377613.63,18.99
50,1,0,1,7028.74,3374.82,622090.7,17.75
22,0,0,0,4018.5,1877.61,269314.72,7.08
31,1,4,0,1615.44,680.41,187564.91,28.98
51,0,0,3,4069.17,1511.79,108861.08,3.15
45,1,0,0,4380.57,2166.39,477529.17,16.36
49,1,1,0,5522.26,1963.88,488517.57,11.06
33,0,1,1,7745.44,5958.92,580830.99,14.93
28,1,1,0,4367.32,1708.51,369481.87,23.91
28,1,1,0,2643.85,1196.98,25721.51,24.84
64,1,0,1,3508.85,1202.76,274907.7,10.39
61,0,2,1,3989.53,1702.62,219950.25,9.17
19,0,1,0,6998.08,3986.32,588711.37,19.26
47,0,0,2,3613.29,1212.13,300823.42,20.4
37,0,2,0,7586.03,3009.39,343649.86,15.09
25,0,0,0,5010.6,3437.92,389517.16,26.26
59,0,2,0,2818.45,1275.55,194590.91,17.18
20,0,0,2,5020.01,2014.7,269392.22,16.23
56,0,2,0,3225.84,2386.4,82011.07,23.04
57,1,1,0,5682.84,1993.51,175037.06,12.08
23,0,1,1,2650.86,1498.29,70343.15,27.59
67,1,0,0,2690.83,1359.62,271755.72,5.46
36,1,2,0,4987.28,4394.45,150154.47,3.39
51,0,0,1,4975.43,2258.61,404275.33,23.38
29,0,2,0,4253.33,2565.25,346052.16,18.02
52,0,1,1,7011.3,3076.26,98041.49,9.52
21,0,4,0,5356.49,3670.9,537250.32,13.48
24,1,2,0,4552.97,2867.86,427244.58,11.19
47,1,1,1,4695.89,1970.94,354392.91,24.22
33,1,2,0,3281.51,2177.24,233210.85,26.86
50,1,1,0,3961.5,2184.81,21756.05,12.26
41,1,4,3,4806.15,3495.66,18972.21,26.51
36,1,0,0,3656.46,3243.01,117099.01,23.45
46,1,4,0,2879.65,2531.13,280125.63,16.61
69,1,1,2,2321.27,830.59,188975.55,20.81
41,0,4,0,1140.27,906.0,96820.21,9.84
52,1,0,0,2400.99,904.3,43502.55,24.71
22,1,3,1,9662.09,3355.19,177837.82,29.84
65,0,2,0,2948.77,1761.4,130967.93,7.17
22,0,2,3,6336.49,2152.88,668741.17,12.37
22,1,0,0,1406.66,888.1,85451.26,26.16
29,1,0,1,1294.24,808.67,46835.0,26.31
54,0,1,0,5624.19,4914.13,13526.53,9.04
30,0,2,1,2706.79,1650.84,311013.53,11.1
41,1,2,0,2661.81,1674.9,259654.91,18.33
21,1,2,0,5743.38,3569.64,36276.26,15.25
58,0,2,0,3845.56,1426.48,360787.51,21.06
55,1,2,0,6552.32,2832.35,430545.37,20.25
23,1,0,3,4142.97,2109.06,158283.44,10.07
39,1,1,0,5250.02,2089.52,149805.15,16.45
43,0,0,2,1245.95,950.41,22456.24,22.93
31,0,1,2,3801.0,3068.35,270240.69,17.98
56,0,2,0,6755.95,3379.52,640450.4,20.85
67,1,0,0,1980.63,1775.62,57105.21,11.19
56,1,0,1,3236.18,1269.53,341875.08,7.27
29,0,1,0,1522.89,1149.9,157763.11,9.35
54,1,2,1,5196.12,1736.55,259102.17,26.57
46,0,1,1,3223.48,2704.39,119346.24,19.96
65,1,0,0,2636.11,1571.58,155241.79,26.71
38,0,0,2,5594.46,3163.46,289665.1,19.62
57,0,2,0,909.09,779.77,60902.14,8.45
41,1,0,1,4352.02,3016.78,175498.28,6.0
58,1,2,1,500.0,377.96,50948.21,4.87
41,0,2,0,3011.52,1713.14,127169.56,6.53
45,1,0,0,7302.46,3042.44,626677.01,11.11
29,0,1,0,4081.02,3359.01,101613.97,19.13
66,0,1,0,2537.85,1331.25,228476.2,16.79
49,0,0,1,2757.02,1069.01,313260.32,14.49
37,0,0,0,3868.67,3199.1,251760.73,9.02
61,1,0,0,5896.83,2823.28,596386.57,17.01
43,1,2,0,2773.94,2259.05,208012.41,29.81
42,1,1,2,3606.73,3002.99,174633.98,20.96
34,1,0,0,5559.41,4046.72,582142.16,16.24
20,1,2,0,3392.93,2112.24,234522.55,7.59
57,1,2,1,8962.36,4040.07,206888.43,20.24
25,1,2,2,4669.43,3230.55,218056.5,7.22
60,0,0,1,6729.6,3310.21,114672.85,29.62
51,0,2,1,5463.69,3168.52,252309.73,3.02
38,0,2,0,4436.96,2586.55,468298.04,16.9
18,1,0,1,6316.86,1923.23,315596.97,7.07
62,2,4,0,500.0,365.78,24071.48,3.6
52,0,1,0,2058.82,1457.69,69737.75,22.52
57,1,2,3,5209.65,4594.51,370064.62,4.86
31,0,1,1,6287.09,2172.1,38288.94,21.16
69,0,0,0,2394.2,1950.88,10962.15,21.31
67,0,0,1,5003.51,2418.18,153769.23,21.97
48,1,4,0,3134.56,2572.26,49645.6,22.42
68,0,0,0,4049.18,2428.74,159765.46,16.26
61,2,0,0,4253.47,1662.14,414767.02,29.58
54,1,0,2,6077.03,3665.38,48533.21,28.49
41,1,1,0,6050.32,5300.14,709120.1,28.12
50,1,2,3,4671.14,3349.17,222707.62,18.98
21,0,2,1,2580.61,1133.57,131707.63,12.97
48,1,2,0,4634.22,1507.44,91277.68,15.93
68,2,0,0,838.2,396.7,34335.7,9.49
52,0,2,0,4309.15,2254.94,136871.62,20.82
46,0,0,0,5066.72,1867.0,365768.24,25.73
27,2,2,0,4862.22,3264.66,78896.49,5.35
53,0,3,0,1004.96,307.72,102260.62,24.39
48,1,0,1,2712.74,2246.85,252773.41,8.69
40,2,0,0,6005.63,4663.28,159011.68,18.87
50,0,2,0,2320.19,1428.86,252413.13,5.28
26,1,0,2,4059.97,2937.37,357384.58,28.55
68,0,3,0,1655.76,1145.54,2293.79,15.06
50,0,1,3,4792.74,1715.54,137839.57,10.78
64,1,2,1,5785.13,4255.91,418822.2,4.31
69,0,2,3,5002.17,2805.01,127051.74,13.47
26,2,0,0,2293.47,1217.33,225733.56,25.64
54,2,2,0,3170.58,2689.16,146451.48,7.7
50,1,2,1,5142.55,4605.49,213686.05,20.69
60,1,1,0,2735.81,1136.14,241477.24,27.42
60,0,2,3,500.0,325.92,22461.23,17.69
34,0,1,1,3029.03,1925.71,241583.66,15.77
35,1,1,0,3083.86,2638.11,343806.3,3.42
37,0,2,0,9305.19,3942.51,1029789.78,16.81
35,1,0,0,4002.27,3363.33,420567.77,15.58
50,1,0,0,3074.73,1245.09,302331.63,15.16
62,1,0,0,2120.75,919.69,86551.71,29.38
52,1,4,0,4999.38,2424.05,388270.17,19.98
64,0,2,0,10335.09,5497.89,405457.32,12.27
30,1,2,1,6753.52,6077.69,163149.21,15.4
44,0,2,0,3229.53,2582.61,356043.82,23.21
62,1,0,3,4906.96,3425.75,543154.03,17.39
45,1,0,0,2445.74,870.97,247409.11,6.41
19,1,2,0,2981.17,2546.88,72747.27,27.62
39,1,1,3,6372.11,4328.22,418487.81,27.38
41,0,0,0,3756.11,1611.16,96019.2,15.6
50,1,2,1,5389.53,1895.56,139108.12,8.9
18,1,0,0,4904.3,4263.57,14440.62,22.29
27,1,0,0,3010.48,1855.98,11034.11,25.13
22,0,1,0,5970.37,5069.24,580332.14,26.04
36,0,0,1,6569.56,5857.77,9465.55,10.23
50,1,0,0,6236.75,3431.98,633809.64,21.46
47,0,0,2,5529.91,4749.01,457882.37,23.16
38,1,1,1,4162.28,1331.54,490219.62,23.61
41,1,4,1,2914.01,1572.93,34040.95,12.44
59,0,2,0,4311.83,2022.53,267753.32,26.02
32,1,0,1,2648.82,1734.16,204570.94,20.98
36,0,2,1,1135.27,518.31,80570.01,17.39
62,0,1,0,1993.2,1768.78,25312.85,25.25
30,0,0,0,5710.45,4359.05,614536.99,8.13
37,1,0,3,5729.82,3939.83,627352.47,22.48
34,1,2,0,4372.28,3420.75,290709.73,16.0
64,1,1,1,5909.89,5258.13,220984.46,8.41
62,1,0,1,5719.53,1932.59,521500.0,17.95
56,0,1,0,6486.38,2220.91,447940.07,23.96
38,0,0,0,6731.51,5847.29,271974.4,20.55
54,1,1,2,2574.43,937.09,6719.71,7.61
23,0,1,0,6422.13,4681.4,634457.14,17.11
55,1,0,2,6293.52,1989.68,500730.29,14.08
30,1,1,0,2057.85,798.03,47640.15,29.1
25,0,1,0,4700.15,1549.51,280212.75,11.22
57,0,0,2,6152.62,3000.74,650597.46,8.59
62,1,0,0,4068.43,1444.99,278352.22,15.79
51,1,2,0,1492.65,1069.23,97167.25,10.56
61,1,2,0,5369.64,3911.33,301030.79,13.09
35,1,1,2,3660.51,2535.24,318848.89,10.29
32,0,2,0,2334.51,1630.24,67616.42,29.44
24,0,2,0,1704.16,1088.09,103118.54,23.55
19,1,2,2,3629.07,2237.04,87679.35,29.82
46,0,1,0,6817.38,2886.82,710136.25,7.46
66,0,0,3,3918.5,2068.55,193362.07,9.56
66,1,3,3,1264.52,445.35,69997.22,18.69
22,0,2,0,4694.55,4209.96,182947.14,16.66
62,0,0,2,3059.78,2305.53,116155.75,28.03
49,0,2,0,4063.63,1236.13,117295.46,8.01
35,1,0,1,1693.11,624.96,72825.99,14.55
43,0,1,1,4541.17,2599.87,523118.69,15.47
50,0,2,2,837.49,718.24,59347.63,14.7
63,0,2,0,4373.41,2239.74,387274.63,14.31
22,0,0,1,2921.93,2176.69,256783.42,5.88
46,1,0,2,633.37,567.14,56235.22,26.45
64,0,0,1,2279.68,984.05,252157.04,8.61
62,1,0,0,2090.09,922.3,131074.21,5.91
65,1,0,2,2891.03,940.73,227320.66,8.13
67,1,2,0,5413.54,1847.2,426366.3,17.6
55,1,0,0,2978.62,1447.69,256034.89,5.66
40,0,1,0,4108.37,3149.01,389511.5,22.46
36,1,2,0,3485.88,2053.01,60902.78,6.41
57,1,0,0,4529.37,3263.15,17486.56,7.19
43,0,2,1,6890.02,2761.22,152683.22,25.28
54,1,1,2,3135.16,1456.72,308491.74,6.01
29,0,0,0,1793.58,1379.99,88243.27,5.24
50,0,0,0,1718.37,795.75,15649.34,25.74
69,0,0,1,5853.02,4119.87,175081.54,11.62
25,0,1,2,1128.61,976.18,108463.12,9.82
38,1,0,0,2551.54,2071.03,178995.61,7.98
27,1,2,0,3023.0,920.32,44540.89,7.26
29,0,2,0,2880.03,1164.22,44661.02,29.41
67,1,0,1,3845.64,3177.9,337337.42,28.21
44,1,2,0,3475.5,1821.35,115764.53,20.5
64,1,2,0,3506.87,1443.11,30789.21,6.1
54,1,1,0,3933.58,1426.3,369179.02,23.61
35,1,0,2,4433.69,2560.05,10260.02,4.5
27,1,1,0,1611.42,925.57,24618.27,7.9
32,0,2,0,2986.14,1884.83,305783.1,18.17
60,0,1,1,1673.53,1364.61,58765.09,29.56
67,0,1,0,4143.2,1267.14,292526.17,10.01
46,0,1,0,2533.16,1874.83,166656.55,3.4
57,1,2,1,628.99,190.5,63350.2,26.81
50,0,0,2,500.0,373.1,42340.74,22.23
49,1,1,0,4887.96,2857.39,441884.64,22.52
48,1,2,0,3097.12,1704.17,222706.12,16.54
49,0,0,0,3079.5,2329.44,117720.38,8.36
65,1,2,0,4361.41,2250.4,336752.9,25.81
50,0,2,0,1166.89,581.85,38717.32,7.6
19,1,0,0,926.79,632.78,35562.81,22.12
49,1,0,0,6221.19,5228.32,340919.19,15.27
68,0,2,0,4478.59,1352.8,355271.63,29.48
60,0,3,0,2592.94,2220.51,133644.2,6.22
42,1,3,0,6975.55,3783.36,447975.34,13.13
